target_zh,scientificName,vernacularName,class,decimalLatitude,decimalLongitude,eventDate,year,month,depth_m,individualCount,source
叫姑魚,Johnius macrorhynus,,Actinopterygii,24.47,120.55,2002/12/3 00:00:00,2002,12,,1,臺灣周邊底拖網調查資料集
叫姑魚,Johnius macrorhynus,,Actinopterygii,24.42,120.49,2002/3/20 00:00:00,2002,3,,1,臺灣周邊底拖網調查資料集
叫姑魚,Johnius macrorhynus,,Actinopterygii,24.42,120.49,2002/12/3 00:00:00,2002,12,,1,臺灣周邊底拖網調查資料集
叫姑魚,Johnius macrorhynus,,Actinopterygii,22.86,120.04,2001/6/1 00:00:00,2001,6,,1,臺灣周邊底拖網調查資料集
叫姑魚,Johnius macrorhynus,,Actinopterygii,22.9,120.06,2001/6/1 00:00:00,2001,6,,1,臺灣周邊底拖網調查資料集
叫姑魚,Johnius macrorhynus,,Actinopterygii,22.9,120.06,2001/11/1 00:00:00,2001,11,,1,臺灣周邊底拖網調查資料集
叫姑魚,Johnius macrorhynus,,Actinopterygii,22.32,120.2,2001/11/8 00:00:00,2001,11,,1,臺灣周邊底拖網調查資料集
叫姑魚,Johnius macrorhynus,,Actinopterygii,22.87,120.15,2001/3/1 00:00:00,2001,3,,1,臺灣周邊底拖網調查資料集
叫姑魚,Johnius macrorhynus,,Actinopterygii,22.48,120.46,1997-01-01,1997,1,,1,國立臺灣博物館
叫姑魚,Johnius macrorhynus,大吻叫姑魚,Actinopterygii,24.06,120.43,,,,,1,國立海洋生物博物館
叫姑魚,Johnius macrorhynus,,Actinopterygii,22.85,120.17,2001-03-01,2001,3,,1,臺灣魚類資料庫
叫姑魚,Johnius macrorhynus,,Actinopterygii,22.31,120.23,2001-03-01,2001,3,,1,臺灣魚類資料庫
叫姑魚,Johnius macrorhynus,,Actinopterygii,24.25,120.52,2005-04-29,2005,4,,1,臺灣魚類資料庫
叫姑魚,Johnius macrorhynus,,Actinopterygii,24.83,120.39,2002-06-05,2002,6,,1,臺灣魚類資料庫
叫姑魚,Johnius macrorhynus,,Actinopterygii,24.76,120.35,2002-03-21,2002,3,,1,臺灣魚類資料庫
叫姑魚,Johnius macrorhynus,,Actinopterygii,24.76,120.35,2002-09-02,2002,9,,1,臺灣魚類資料庫
叫姑魚,Johnius macrorhynus,,Actinopterygii,24.47,120.55,2002-06-06,2002,6,,1,臺灣魚類資料庫
叫姑魚,Johnius macrorhynus,,Actinopterygii,24.47,120.55,2002-03-20,2002,3,,1,臺灣魚類資料庫
叫姑魚,Johnius macrorhynus,,Actinopterygii,24.47,120.55,2002-12-03,2002,12,,1,臺灣魚類資料庫
叫姑魚,Johnius macrorhynus,,Actinopterygii,24.42,120.49,2002-03-20,2002,3,,1,臺灣魚類資料庫
叫姑魚,Johnius macrorhynus,,Actinopterygii,24.42,120.49,2002-12-03,2002,12,,1,臺灣魚類資料庫
叫姑魚,Johnius macrorhynus,,Actinopterygii,22.86,120.04,2001-06-01,2001,6,,1,臺灣魚類資料庫
叫姑魚,Johnius macrorhynus,,Actinopterygii,22.9,120.06,2001-06-01,2001,6,,1,臺灣魚類資料庫
叫姑魚,Johnius macrorhynus,,Actinopterygii,22.9,120.06,2001-11-01,2001,11,,1,臺灣魚類資料庫
叫姑魚,Johnius macrorhynus,,Actinopterygii,22.32,120.2,2001-11-08,2001,11,,1,臺灣魚類資料庫
叫姑魚,Johnius macrorhynus,,Actinopterygii,22.87,120.15,2001-03-01,2001,3,,1,臺灣魚類資料庫
叫姑魚,Johnius macrorhynus,,Actinopterygii,26.7,120.5,2000-03-16,2000,3,,1,臺灣魚類資料庫
叫姑魚,Johnius macrorhynus,,Actinopterygii,24.47,120.57,2004-06-15,2004,6,,1,國立海洋科技博物館
叫姑魚,Johnius pacificus,太平洋叫姑魚,Actinopterygii,22.47,120.43,2010-09-04,2010,9,,1,國立海洋生物博物館
叫姑魚,Johnius sina,,Actinopterygii,22.47,120.43,2004-08-16,2004,8,,1,臺灣魚類資料庫
叫姑魚,Johnius sina,,Actinopterygii,24.45,118.4,2008-02-29,2008,2,,1,臺灣魚類資料庫
叫姑魚,Johnius sp.,,Actinopterygii,24.47,120.55,2002/12/3 00:00:00,2002,12,,1,臺灣周邊底拖網調查資料集
叫姑魚,Johnius sp.,,Actinopterygii,24.06,120.43,2002-09-03,2002,9,,1,臺灣魚類資料庫
叫姑魚,Johnius sp.,,Actinopterygii,24.47,120.55,2002-12-03,2002,12,,1,臺灣魚類資料庫
叫姑魚,Johnius sp.,,Actinopterygii,24.49,120.68,1993-05-10,1993,5,,1,臺灣魚類資料庫
叫姑魚,"Johnius taiwanensis Chao, Chang, Chen, Guo, Lin, Liou, Shen & Liu, 2019",,Actinopterygii,24.1579,120.3837,2009-06-10,2009,6,,1,台灣中西部沿岸海域拖網調查叫姑魚屬資料集
叫姑魚,"Johnius taiwanensis Chao, Chang, Chen, Guo, Lin, Liou, Shen & Liu, 2019",,Actinopterygii,24.1579,120.3837,2009-09-24,2009,9,,1,台灣中西部沿岸海域拖網調查叫姑魚屬資料集
叫姑魚,"Johnius taiwanensis Chao, Chang, Chen, Guo, Lin, Liou, Shen & Liu, 2019",,Actinopterygii,24.1579,120.3837,2009-07-29,2009,7,,1,台灣中西部沿岸海域拖網調查叫姑魚屬資料集
叫姑魚,"Johnius taiwanensis Chao, Chang, Chen, Guo, Lin, Liou, Shen & Liu, 2019",,Actinopterygii,24.1579,120.3837,2010-01-20,2010,1,,1,台灣中西部沿岸海域拖網調查叫姑魚屬資料集
叫姑魚,"Johnius taiwanensis Chao, Chang, Chen, Guo, Lin, Liou, Shen & Liu, 2019",,Actinopterygii,24.1579,120.3837,2010-03-24,2010,3,,1,台灣中西部沿岸海域拖網調查叫姑魚屬資料集
叫姑魚,"Johnius taiwanensis Chao, Chang, Chen, Guo, Lin, Liou, Shen & Liu, 2019",,Actinopterygii,23.7029,120.1022,2012-03-30,2012,3,,1,台灣中西部沿岸海域拖網調查叫姑魚屬資料集
叫姑魚,"Johnius taiwanensis Chao, Chang, Chen, Guo, Lin, Liou, Shen & Liu, 2019",,Actinopterygii,23.7029,120.1022,2012-06-07,2012,6,,1,台灣中西部沿岸海域拖網調查叫姑魚屬資料集
叫姑魚,"Johnius taiwanensis Chao, Chang, Chen, Guo, Lin, Liou, Shen & Liu, 2019",,Actinopterygii,23.7029,120.1022,2012-08-21,2012,8,,1,台灣中西部沿岸海域拖網調查叫姑魚屬資料集
叫姑魚,"Johnius taiwanensis Chao, Chang, Chen, Guo, Lin, Liou, Shen & Liu, 2019",,Actinopterygii,23.7029,120.1022,2012-12-15,2012,12,,1,台灣中西部沿岸海域拖網調查叫姑魚屬資料集
叫姑魚,"Johnius taiwanensis Chao, Chang, Chen, Guo, Lin, Liou, Shen & Liu, 2019",,Actinopterygii,23.7029,120.1022,2013-02-26,2013,2,,1,台灣中西部沿岸海域拖網調查叫姑魚屬資料集
叫姑魚,"Johnius taiwanensis Chao, Chang, Chen, Guo, Lin, Liou, Shen & Liu, 2019",,Actinopterygii,23.7029,120.1022,2013-04-24,2013,4,,1,台灣中西部沿岸海域拖網調查叫姑魚屬資料集
叫姑魚,"Johnius taiwanensis Chao, Chang, Chen, Guo, Lin, Liou, Shen & Liu, 2019",,Actinopterygii,23.7029,120.1022,2013-08-06,2013,8,,1,台灣中西部沿岸海域拖網調查叫姑魚屬資料集
叫姑魚,"Johnius taiwanensis Chao, Chang, Chen, Guo, Lin, Liou, Shen & Liu, 2019",,Actinopterygii,23.7029,120.1022,2013-12-04,2013,12,,1,台灣中西部沿岸海域拖網調查叫姑魚屬資料集
叫姑魚,"Johnius taiwanensis Chao, Chang, Chen, Guo, Lin, Liou, Shen & Liu, 2019",,Actinopterygii,23.7029,120.1022,2014-05-22,2014,5,,1,台灣中西部沿岸海域拖網調查叫姑魚屬資料集
叫姑魚,"Johnius taiwanensis Chao, Chang, Chen, Guo, Lin, Liou, Shen & Liu, 2019",,Actinopterygii,23.7029,120.1022,2014-07-16,2014,7,,1,台灣中西部沿岸海域拖網調查叫姑魚屬資料集
叫姑魚,"Johnius taiwanensis Chao, Chang, Chen, Guo, Lin, Liou, Shen & Liu, 2019",,Actinopterygii,23.7029,120.1022,2014-09-04,2014,9,,1,台灣中西部沿岸海域拖網調查叫姑魚屬資料集
叫姑魚,"Johnius taiwanensis Chao, Chang, Chen, Guo, Lin, Liou, Shen & Liu, 2019",,Actinopterygii,24.6179,120.6221,2018-05-12,2018,5,,1,台灣中西部沿岸海域拖網調查叫姑魚屬資料集
叫姑魚,"Johnius taiwanensis Chao, Chang, Chen, Guo, Lin, Liou, Shen & Liu, 2019",,Actinopterygii,24.6179,120.6221,2018-06-23,2018,6,,1,台灣中西部沿岸海域拖網調查叫姑魚屬資料集
叫姑魚,"Johnius taiwanensis Chao, Chang, Chen, Guo, Lin, Liou, Shen & Liu, 2019",,Actinopterygii,24.1579,120.3837,2018-06-27,2018,6,,1,台灣中西部沿岸海域拖網調查叫姑魚屬資料集
叫姑魚,"Johnius taiwanensis Chao, Chang, Chen, Guo, Lin, Liou, Shen & Liu, 2019",,Actinopterygii,24.6179,120.6221,2019-03-22,2019,3,,1,台灣中西部沿岸海域拖網調查叫姑魚屬資料集
叫姑魚,"Johnius taiwanensis Chao, Chang, Chen, Guo, Lin, Liou, Shen & Liu, 2019",,Actinopterygii,24.6179,120.6221,2019-07-02,2019,7,,1,台灣中西部沿岸海域拖網調查叫姑魚屬資料集
叫姑魚,"Johnius taiwanensis Chao, Chang, Chen, Guo, Lin, Liou, Shen & Liu, 2019",,Actinopterygii,24.6179,120.6221,2019-07-15,2019,7,,1,台灣中西部沿岸海域拖網調查叫姑魚屬資料集
叫姑魚,"Johnius taiwanensis Chao, Chang, Chen, Guo, Lin, Liou, Shen & Liu, 2019",,Actinopterygii,24.6179,120.6221,2019-07-26,2019,7,,1,台灣中西部沿岸海域拖網調查叫姑魚屬資料集
叫姑魚,"Johnius taiwanensis Chao, Chang, Chen, Guo, Lin, Liou, Shen & Liu, 2019",,Actinopterygii,24.6179,120.6221,2019-07-28,2019,7,,1,台灣中西部沿岸海域拖網調查叫姑魚屬資料集
叫姑魚,"Johnius taiwanensis Chao, Chang, Chen, Guo, Lin, Liou, Shen & Liu, 2019",,Actinopterygii,24.6179,120.6221,2019-09-04,2019,9,,1,台灣中西部沿岸海域拖網調查叫姑魚屬資料集
叫姑魚,"Johnius taiwanensis Chao, Chang, Chen, Guo, Lin, Liou, Shen & Liu, 2019",,Actinopterygii,24.6179,120.6221,2019-09-25,2019,9,,1,台灣中西部沿岸海域拖網調查叫姑魚屬資料集
叫姑魚,"Johnius taiwanensis Chao, Chang, Chen, Guo, Lin, Liou, Shen & Liu, 2019",,Actinopterygii,24.6179,120.6221,2020-01-20,2020,1,,1,台灣中西部沿岸海域拖網調查叫姑魚屬資料集
叫姑魚,"Johnius taiwanensis Chao, Chang, Chen, Guo, Lin, Liou, Shen & Liu, 2019",,Actinopterygii,24.6179,120.6221,2020-03-14,2020,3,,1,台灣中西部沿岸海域拖網調查叫姑魚屬資料集
叫姑魚,Johnius trewavasae,屈氏叫姑魚,Actinopterygii,22.01,120.74,2010-09-04,2010,9,,1,國立海洋生物博物館
叫姑魚,"Johnius trewavasae Sasaki, 1992",,Actinopterygii,24.1579,120.3837,2017-02-16,2017,2,,1,台灣中西部沿岸海域拖網調查叫姑魚屬資料集
叫姑魚,"Johnius trewavasae Sasaki, 1992",,Actinopterygii,24.1579,120.3837,2018-12-20,2018,12,,1,台灣中西部沿岸海域拖網調查叫姑魚屬資料集
叫姑魚,"Johnius trewavasae Sasaki, 1992",,Actinopterygii,24.6179,120.6221,2019-08-21,2019,8,,1,台灣中西部沿岸海域拖網調查叫姑魚屬資料集
叫姑魚,"Johnius trewavasae Sasaki, 1992",,Actinopterygii,24.6179,120.6221,2020-03-08,2020,3,,1,台灣中西部沿岸海域拖網調查叫姑魚屬資料集
叫姑魚,Pennahia argentata,,Actinopterygii,24.14,120.35,2002/12/18 00:00:00,2002,12,,1,臺灣周邊底拖網調查資料集
叫姑魚,Pennahia argentata,,Actinopterygii,24.14,120.34,2002/12/18 00:00:00,2002,12,,1,臺灣周邊底拖網調查資料集
叫姑魚,Pennahia argentata,,Actinopterygii,24.83,120.39,2002/6/5 00:00:00,2002,6,,1,臺灣周邊底拖網調查資料集
叫姑魚,Pennahia argentata,,Actinopterygii,24.83,120.39,2002/3/21 00:00:00,2002,3,,1,臺灣周邊底拖網調查資料集
叫姑魚,Pennahia argentata,,Actinopterygii,24.83,120.39,2002/9/2 00:00:00,2002,9,,1,臺灣周邊底拖網調查資料集
叫姑魚,Pennahia argentata,,Actinopterygii,24.76,120.35,2002/6/5 00:00:00,2002,6,,1,臺灣周邊底拖網調查資料集
叫姑魚,Pennahia argentata,,Actinopterygii,24.76,120.35,2002/9/2 00:00:00,2002,9,,1,臺灣周邊底拖網調查資料集
叫姑魚,Pennahia argentata,,Actinopterygii,24.47,120.55,2002/12/3 00:00:00,2002,12,,1,臺灣周邊底拖網調查資料集
叫姑魚,Pennahia argentata,,Actinopterygii,24.42,120.49,2002/3/20 00:00:00,2002,3,,1,臺灣周邊底拖網調查資料集
叫姑魚,Pennahia argentata,,Actinopterygii,24.42,120.49,2002/12/3 00:00:00,2002,12,,1,臺灣周邊底拖網調查資料集
叫姑魚,Pennahia argentata,,Actinopterygii,22.28,120.36,2001/3/8 00:00:00,2001,3,,1,臺灣周邊底拖網調查資料集
叫姑魚,Pennahia argentata,,Actinopterygii,25.16,121.76,1951-10-13,1951,10,,1,台灣水產試驗所－近海與外海標本數位典藏
叫姑魚,Pennahia argentata,,Actinopterygii,25.16,121.76,1957-01-18,1957,1,,1,台灣水產試驗所－近海與外海標本數位典藏
叫姑魚,Pennahia argentata,,Actinopterygii,22.48,120.46,1983-11-02,1983,11,,1,國立臺灣博物館
叫姑魚,Pennahia argentata,,Actinopterygii,22.48,120.46,1985-10-16,1985,10,,1,國立臺灣博物館
叫姑魚,Pennahia argentata,,Actinopterygii,23.57,119.56,1977-06-20,1977,6,,1,國立臺灣博物館
叫姑魚,Pennahia argentata,,Actinopterygii,23.57,119.56,1946-08-01,1946,8,,1,國立臺灣博物館
叫姑魚,Pennahia argentata,白姑魚,Actinopterygii,24.45,118.4,2009-11-06,2009,11,,1,國立海洋生物博物館
叫姑魚,Pennahia argentata,,Actinopterygii,24.58,121.86,2005-10-05,2005,10,,1,臺灣魚類資料庫
叫姑魚,Pennahia argentata,,Actinopterygii,24.5,120.6,2002-06-05,2002,6,,1,臺灣魚類資料庫
叫姑魚,Pennahia argentata,,Actinopterygii,24.82,120.41,2002-06-05,2002,6,,1,臺灣魚類資料庫
叫姑魚,Pennahia argentata,,Actinopterygii,24.14,120.35,2002-12-18,2002,12,,1,臺灣魚類資料庫
叫姑魚,Pennahia argentata,,Actinopterygii,24.14,120.34,2002-12-18,2002,12,,1,臺灣魚類資料庫
叫姑魚,Pennahia argentata,,Actinopterygii,24.83,120.39,2002-06-05,2002,6,,1,臺灣魚類資料庫
叫姑魚,Pennahia argentata,,Actinopterygii,24.83,120.39,2002-03-21,2002,3,,1,臺灣魚類資料庫
叫姑魚,Pennahia argentata,,Actinopterygii,24.83,120.39,2002-09-02,2002,9,,1,臺灣魚類資料庫
叫姑魚,Pennahia argentata,,Actinopterygii,24.76,120.35,2002-06-05,2002,6,,1,臺灣魚類資料庫
叫姑魚,Pennahia argentata,,Actinopterygii,24.76,120.35,2002-09-02,2002,9,,1,臺灣魚類資料庫
叫姑魚,Pennahia argentata,,Actinopterygii,24.47,120.55,2002-12-03,2002,12,,1,臺灣魚類資料庫
叫姑魚,Pennahia argentata,,Actinopterygii,24.42,120.49,2002-03-20,2002,3,,1,臺灣魚類資料庫
叫姑魚,Pennahia argentata,,Actinopterygii,24.42,120.49,2002-12-03,2002,12,,1,臺灣魚類資料庫
叫姑魚,Pennahia argentata,,Actinopterygii,22.28,120.36,2001-03-08,2001,3,,1,臺灣魚類資料庫
叫姑魚,Pennahia argentata,,Actinopterygii,24.5,120.6,2002-06-06,2002,6,,1,臺灣魚類資料庫
叫姑魚,Pennahia argentata,,Actinopterygii,24.52,120.64,2002-02-04,2002,2,,1,國立海洋科技博物館
叫姑魚,Pennahia macrocephalus,,,23.1776,119.9924,2017-12-09T19Z,2017,12,,1,2016-2019年台江國家公園拖網調查
叫姑魚,Pennahia macrocephalus,,,23.0705,119.9498,2017-12-10T10Z,2017,12,,1,2016-2019年台江國家公園拖網調查
叫姑魚,Pennahia macrocephalus,,Actinopterygii,24.82,120.44,2002/6/5 00:00:00,2002,6,,1,臺灣周邊底拖網調查資料集
叫姑魚,Pennahia macrocephalus,,Actinopterygii,24.83,120.39,2002/6/5 00:00:00,2002,6,,1,臺灣周邊底拖網調查資料集
叫姑魚,Pennahia macrocephalus,,Actinopterygii,24.83,120.39,2002/9/2 00:00:00,2002,9,,1,臺灣周邊底拖網調查資料集
叫姑魚,Pennahia macrocephalus,,Actinopterygii,24.76,120.35,2002/6/5 00:00:00,2002,6,,1,臺灣周邊底拖網調查資料集
叫姑魚,Pennahia macrocephalus,,Actinopterygii,24.76,120.35,2002/9/2 00:00:00,2002,9,,1,臺灣周邊底拖網調查資料集
叫姑魚,Pennahia macrocephalus,,Actinopterygii,24.47,120.6,2002/6/6 00:00:00,2002,6,,1,臺灣周邊底拖網調查資料集
叫姑魚,Pennahia macrocephalus,,Actinopterygii,24.47,120.6,2002/12/3 00:00:00,2002,12,,1,臺灣周邊底拖網調查資料集
叫姑魚,Pennahia macrocephalus,,Actinopterygii,24.47,120.55,2002/6/6 00:00:00,2002,6,,1,臺灣周邊底拖網調查資料集
叫姑魚,Pennahia macrocephalus,,Actinopterygii,24.47,120.55,2002/3/20 00:00:00,2002,3,,1,臺灣周邊底拖網調查資料集
叫姑魚,Pennahia macrocephalus,,Actinopterygii,24.47,120.55,2002/12/3 00:00:00,2002,12,,1,臺灣周邊底拖網調查資料集
叫姑魚,Pennahia macrocephalus,,Actinopterygii,24.42,120.49,2002/3/20 00:00:00,2002,3,,1,臺灣周邊底拖網調查資料集
叫姑魚,Pennahia macrocephalus,,Actinopterygii,25.13,121.96,2000/3/27 00:00:00,2000,3,,1,臺灣周邊底拖網調查資料集
叫姑魚,Pennahia macrocephalus,,Actinopterygii,25.18,121.93,2000/3/27 00:00:00,2000,3,,1,臺灣周邊底拖網調查資料集
叫姑魚,Pennahia macrocephalus,,Actinopterygii,25.18,121.93,2000/6/8 00:00:00,2000,6,,1,臺灣周邊底拖網調查資料集
叫姑魚,Pennahia macrocephalus,,Actinopterygii,25.41,121.58,2000/10/23 00:00:00,2000,10,,1,臺灣周邊底拖網調查資料集
叫姑魚,Pennahia macrocephalus,,Actinopterygii,25.13,121.96,2000/11/15 00:00:00,2000,11,,1,臺灣周邊底拖網調查資料集
叫姑魚,Pennahia macrocephalus,,Actinopterygii,25.41,121.58,2001/2/26 00:00:00,2001,2,,1,臺灣周邊底拖網調查資料集
叫姑魚,Pennahia macrocephalus,,Actinopterygii,24.94,121.9,1997-11-20,1997,11,,1,台灣水產試驗所－近海與外海標本數位典藏
叫姑魚,Pennahia macrocephalus,大頭白姑魚,Actinopterygii,22.01,120.74,2010-09-05,2010,9,,1,國立海洋生物博物館
叫姑魚,Pennahia macrocephalus,,Actinopterygii,24.5,120.6,2002-06-06,2002,6,,1,臺灣魚類資料庫
叫姑魚,Pennahia macrocephalus,,Actinopterygii,25.17,121.4,2007-10-13,2007,10,,1,臺灣魚類資料庫
叫姑魚,Pennahia macrocephalus,,Actinopterygii,25.07,121.92,2000-11-15,2000,11,,1,臺灣魚類資料庫
叫姑魚,Pennahia macrocephalus,,Actinopterygii,24.82,120.44,2002-06-05,2002,6,,1,臺灣魚類資料庫
叫姑魚,Pennahia macrocephalus,,Actinopterygii,24.83,120.39,2002-06-05,2002,6,,1,臺灣魚類資料庫
叫姑魚,Pennahia macrocephalus,,Actinopterygii,24.83,120.39,2002-09-02,2002,9,,1,臺灣魚類資料庫
叫姑魚,Pennahia macrocephalus,,Actinopterygii,24.76,120.35,2002-06-05,2002,6,,1,臺灣魚類資料庫
叫姑魚,Pennahia macrocephalus,,Actinopterygii,24.76,120.35,2002-09-02,2002,9,,1,臺灣魚類資料庫
叫姑魚,Pennahia macrocephalus,,Actinopterygii,24.47,120.6,2002-06-06,2002,6,,1,臺灣魚類資料庫
叫姑魚,Pennahia macrocephalus,,Actinopterygii,24.47,120.6,2002-12-03,2002,12,,1,臺灣魚類資料庫
叫姑魚,Pennahia macrocephalus,,Actinopterygii,24.47,120.55,2002-06-06,2002,6,,1,臺灣魚類資料庫
叫姑魚,Pennahia macrocephalus,,Actinopterygii,24.47,120.55,2002-03-20,2002,3,,1,臺灣魚類資料庫
叫姑魚,Pennahia macrocephalus,,Actinopterygii,24.47,120.55,2002-12-03,2002,12,,1,臺灣魚類資料庫
叫姑魚,Pennahia macrocephalus,,Actinopterygii,24.42,120.49,2002-03-20,2002,3,,1,臺灣魚類資料庫
叫姑魚,Pennahia macrocephalus,,Actinopterygii,25.13,121.96,2000-03-27,2000,3,,1,臺灣魚類資料庫
叫姑魚,Pennahia macrocephalus,,Actinopterygii,25.18,121.93,2000-03-27,2000,3,,1,臺灣魚類資料庫
叫姑魚,Pennahia macrocephalus,,Actinopterygii,25.18,121.93,2000-06-08,2000,6,,1,臺灣魚類資料庫
叫姑魚,Pennahia macrocephalus,,Actinopterygii,25.41,121.58,2000-10-23,2000,10,,1,臺灣魚類資料庫
叫姑魚,Pennahia macrocephalus,,Actinopterygii,25.13,121.96,2000-11-15,2000,11,,1,臺灣魚類資料庫
叫姑魚,Pennahia macrocephalus,,Actinopterygii,25.41,121.58,2001-02-26,2001,2,,1,臺灣魚類資料庫
叫姑魚,Pennahia macrocephalus,,Actinopterygii,25.11,121.36,1998-11-08,1998,11,,1,臺灣魚類資料庫
叫姑魚,Pennahia macrocephalus,,Actinopterygii,24.47,120.57,2004-06-15,2004,6,,1,國立海洋科技博物館
叫姑魚,Pennahia pawak,,,23.1776,119.9924,2017-12-09T19Z,2017,12,,1,2016-2019年台江國家公園拖網調查
叫姑魚,Pennahia pawak,,Actinopterygii,24.14,120.34,2002/12/18 00:00:00,2002,12,,1,臺灣周邊底拖網調查資料集
叫姑魚,Pennahia pawak,,Actinopterygii,24.82,120.44,2002/3/21 00:00:00,2002,3,,1,臺灣周邊底拖網調查資料集
叫姑魚,Pennahia pawak,,Actinopterygii,24.83,120.39,2002/6/5 00:00:00,2002,6,,1,臺灣周邊底拖網調查資料集
叫姑魚,Pennahia pawak,,Actinopterygii,24.76,120.35,2002/3/21 00:00:00,2002,3,,1,臺灣周邊底拖網調查資料集
叫姑魚,Pennahia pawak,,Actinopterygii,24.47,120.6,2002/12/3 00:00:00,2002,12,,1,臺灣周邊底拖網調查資料集
叫姑魚,Pennahia pawak,,Actinopterygii,24.47,120.55,2002/3/20 00:00:00,2002,3,,1,臺灣周邊底拖網調查資料集
叫姑魚,Pennahia pawak,,Actinopterygii,24.47,120.55,2002/12/3 00:00:00,2002,12,,1,臺灣周邊底拖網調查資料集
叫姑魚,Pennahia pawak,,Actinopterygii,24.42,120.49,2002/3/20 00:00:00,2002,3,,1,臺灣周邊底拖網調查資料集
叫姑魚,Pennahia pawak,,Actinopterygii,24.42,120.49,2002/12/3 00:00:00,2002,12,,1,臺灣周邊底拖網調查資料集
叫姑魚,Pennahia pawak,,Actinopterygii,22.01,120.74,1985-12-04,1985,12,,1,國立臺灣博物館
叫姑魚,Pennahia pawak,斑鰭白姑魚,Actinopterygii,24.06,120.43,,,,,1,國立海洋生物博物館
叫姑魚,Pennahia pawak,,Actinopterygii,24.25,120.52,2005-10-08,2005,10,,1,臺灣魚類資料庫
叫姑魚,Pennahia pawak,,Actinopterygii,24.14,120.34,2002-12-18,2002,12,,1,臺灣魚類資料庫
叫姑魚,Pennahia pawak,,Actinopterygii,24.82,120.44,2002-03-21,2002,3,,1,臺灣魚類資料庫
